Lat,Lon,sdate,daten,JulianD,r2r_event,Cast,BottleNo,depth_nominal,depth,pressure,temp1,potTemp1,sal1,density1,sigmaT1,cond1,temp2,potTemp2,sal2,density2,sigmaT2,cond2,oxsat1_umol_perkg,oxconc_mL_perL,oxconc_umol_perkg,oxsat_mL_perL,oxsat2_umol_perkg,PAR,surface_par,beam_cp,Chl_F,beta,turb,Chl_F_raw,beta_raw,particle_conc_raw,beam_cp_raw,tempDiff,salDiff,condDiff,scan,PO4,PO4_kg-1,PO4_Flag,SiO4,SiO4_kg-1,SiO4_Flag,NO2_NO3,NO2_NO3_Kg-1,NO2_NO3 Flag,NO2,NO2_kg-1,NO2_flag,NO3,NO3_kg-1,NO3_flag,CHLA
degrees,degrees,string date,dimensionless,dimensionless,dimensionless,dimensionless,dimensionless,m,m,db,deg C,deg C,PSU,kg m-3,kg m-3,uS cm-1,deg C,deg C,kg m-3,kg m-3,kg m-3,uS cm-1,umol kg-1,mL L-1,umol kg-1,mL L-1,umol kg-1,umol photon m-2 s-1,umol photon m-2 s-1,m-1,dimensionless,m-1 sr-1,NTU,V,V,V,V,deg C,PSU,uS cm-1,dimensionless,umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],ug L-1
49.9285,-144.9523,14/08/2018 18:24,737286.7668,226.7668,RR1813-SE-20180814.1805.001,2,1,200,197.738,199.543,4.9293,4.9142,33.7802,1027.6407,26.7179,32430,4.9305,4.9142,33.7802,1027.6407,26.7179,32431,311.3756,3.3036,143.702,7.1584,311.3758,0.064147,0.0624,12.3423,1159.4,-9999,-9999,0.0624,-9999,1.0817,4.5704,0.0012,0.0005,1.5452,13108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:24,737286.7669,226.7669,RR1813-SE-20180814.1805.001,2,2,200,197.207,199.007,4.9298,4.9147,33.7804,1027.6383,26.718,32430,4.9317,4.9147,33.7803,1027.6382,26.7179,32432,311.3714,3.3059,143.799,7.1583,311.3717,0.065901,0.0662,12.3425,1168.9,-9999,-9999,0.0662,-9999,1.1528,4.5701,0.0019,0.0002,1.8329,13265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:26,737286.7686,226.7686,RR1813-SE-20180814.1805.001,2,3,150,147.469,148.796,4.9808,4.9696,33.5852,1027.2456,26.5571,32283,4.9803,4.9696,33.5852,1027.2456,26.5571,32283,311.4362,4.1571,180.855,7.1587,311.4361,0.20963,0.06,12.3423,1568,-9999,-9999,0.06,-9999,1.0825,4.5703,-0.0006,-0.0002,-0.61301,16782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:26,737286.7687,226.7687,RR1813-SE-20180814.1805.001,2,4,150,147.695,149.025,4.98,4.9688,33.5854,1027.2469,26.5573,32283,4.9764,4.9688,33.5853,1027.2468,26.5572,32280,311.4419,4.157,180.851,7.1588,311.442,0.20869,0.0589,12.3424,1602.8,-9999,-9999,0.0589,-9999,1.0882,4.5703,-0.0036,0.0007,-2.5836,16958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:29,737286.7706,226.7706,RR1813-SE-20180814.1805.001,2,5,100,98.046,98.917,5.7604,5.7525,32.6799,1026.2062,25.7495,32143,5.7607,5.7525,32.6798,1026.2062,25.7495,32142,307.7202,6.3843,277.965,7.0677,307.7203,1.4228,0.1458,12.3546,1715.8,-9999,-9999,0.1458,-9999,1.0826,4.5563,0.0003,-0.001,-0.67235,21057,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:29,737286.7707,226.7707,RR1813-SE-20180814.1805.001,2,6,100,96.989,97.85,5.7463,5.7385,32.6715,1026.1964,25.7446,32123,5.747,5.7385,32.6715,1026.1964,25.7446,32123,307.8429,6.4157,279.335,7.0705,307.8427,1.4777,0.1393,12.356,1715.8,-9999,-9999,0.1393,-9999,1.0822,4.5548,0.0007,-0.0009,-0.13062,21251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:34,737286.7741,226.7741,RR1813-SE-20180814.1805.001,2,7,10,7.956,8.025,13.8636,13.8625,32.3231,1024.183,24.1474,38931,13.8631,13.8625,32.3232,1024.1831,24.1474,38931,258.0483,5.9102,257.728,5.9176,258.0481,107.14,0.1346,12.4062,996.1,-9999,-9999,0.1346,-9999,1.0997,4.4979,-0.0005,0.0001,-0.28466,28310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:34,737286.7742,226.7742,RR1813-SE-20180814.1805.001,2,8,10,8.207,8.278,13.864,13.8628,32.3232,1024.1842,24.1474,38932,13.8638,13.8628,32.3231,1024.1841,24.1473,38932,258.0462,5.9082,257.638,5.9175,258.0463,100.34,0.1232,12.4045,975.36,-9999,-9999,0.1232,-9999,1.0836,4.4998,-0.0002,0.0002,0.08277,28497,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:34,737286.7743,226.7743,RR1813-SE-20180814.1805.001,2,9,10,7.971,8.04,13.8645,13.8634,32.3232,1024.183,24.1473,38932,13.8641,13.8634,32.3231,1024.183,24.1472,38932,258.0434,5.9036,257.438,5.9175,258.0435,100.01,0.1261,12.4049,959.92,-9999,-9999,0.1261,-9999,1.0835,4.4994,-0.0004,0.0003,-0.029018,28642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7744,226.7743,RR1813-SE-20180814.1805.001,2,10,10,8.015,8.084,13.8654,13.8643,32.3231,1024.1829,24.147,38933,13.8647,13.8643,32.3231,1024.183,24.147,38932,258.0386,5.915,257.936,5.9174,258.0385,102.97,0.1364,12.4059,949.59,-9999,-9999,0.1364,-9999,1.1014,4.4983,-0.0007,0.0002,-0.4409,28766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7744,226.7744,RR1813-SE-20180814.1805.001,2,11,10,8.005,8.075,13.8674,13.8663,32.3231,1024.1825,24.1466,38935,13.8675,13.8663,32.3233,1024.1826,24.1467,38935,258.0281,5.9206,258.181,5.9171,258.0278,94.271,0.1191,12.4048,940.43,-9999,-9999,0.1191,-9999,1.0921,4.4995,0.0001,0.0002,0.25061,28871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7745,226.7745,RR1813-SE-20180814.1805.001,2,12,10,7.261,7.323,13.866,13.865,32.3233,1024.1795,24.147,38933,13.8659,13.865,32.3233,1024.1796,24.147,38933,258.0353,5.9093,257.688,5.9173,258.0352,109.33,0.1219,12.4128,927.96,-9999,-9999,0.1219,-9999,1.1509,4.4905,-0.0002,0.0001,-0.049225,29037,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7745,226.7745,RR1813-SE-20180814.1805.001,2,13,10,8.542,8.616,13.867,13.8658,32.3234,1024.1852,24.147,38935,13.867,13.8658,32.3233,1024.1852,24.1469,38935,258.0296,5.9205,258.176,5.9172,258.0297,89.676,0.1209,12.4049,919.74,-9999,-9999,0.1209,-9999,1.1527,4.4994,0,0.0002,0.17615,29129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7746,226.7746,RR1813-SE-20180814.1805.001,2,14,10,7.624,7.69,13.8661,13.865,32.3233,1024.1812,24.147,38933,13.866,13.865,32.3233,1024.1812,24.147,38933,258.0349,5.9011,257.329,5.9173,258.0348,102.12,0.1237,12.4048,910.28,-9999,-9999,0.1237,-9999,1.0832,4.4995,-0.0001,0.0001,0.059052,29235,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7746,226.7746,RR1813-SE-20180814.1805.001,2,15,10,8.016,8.085,13.8667,13.8656,32.3232,1024.1828,24.1468,38934,13.8668,13.8656,32.3234,1024.1829,24.147,38934,258.0318,5.9163,257.992,5.9172,258.0314,97.191,0.1242,12.4047,904.98,-9999,-9999,0.1242,-9999,1.0834,4.4996,0.0001,0.0001,0.1993,29334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7747,226.7747,RR1813-SE-20180814.1805.001,2,16,10,8.365,8.438,13.8659,13.8648,32.3235,1024.1847,24.1472,38934,13.8662,13.8647,32.3233,1024.1846,24.1471,38934,258.0353,5.9115,257.781,5.9173,258.0356,90.023,0.1268,12.4049,895.65,-9999,-9999,0.1268,-9999,1.0837,4.4994,0.0003,0.0002,0.46812,29437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7747,226.7747,RR1813-SE-20180814.1805.001,2,17,10,7.671,7.737,13.8648,13.8637,32.3231,1024.1815,24.1471,38932,13.8646,13.8637,32.3232,1024.1816,24.1472,38932,258.0418,5.9109,257.759,5.9174,258.0417,94.55,0.1222,12.4041,889.72,-9999,-9999,0.1222,-9999,1.0834,4.5003,-0.0002,0.0002,0.021816,29526,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7748,226.7748,RR1813-SE-20180814.1805.001,2,18,10,7.789,7.856,13.8636,13.8625,32.3234,1024.1826,24.1476,38931,13.8636,13.8625,32.3234,1024.1826,24.1476,38931,258.0479,5.9138,257.885,5.9176,258.0479,90.855,0.1243,12.4043,882.83,-9999,-9999,0.1243,-9999,1.0834,4.5001,0,0.0002,0.23838,29624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7748,226.7748,RR1813-SE-20180814.1805.001,2,19,10,8.629,8.704,13.8631,13.8618,32.3233,1024.1864,24.1477,38931,13.863,13.8618,32.3234,1024.1865,24.1478,38931,258.0507,5.9003,257.293,5.9176,258.0506,80.359,0.1282,12.4048,876.85,-9999,-9999,0.1282,-9999,1.0833,4.4995,0,0.0002,0.23005,29714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7749,226.7749,RR1813-SE-20180814.1805.001,2,20,10,7.518,7.583,13.8629,13.8618,32.3234,1024.1814,24.1477,38931,13.8629,13.8619,32.3233,1024.1814,24.1477,38931,258.0515,5.9135,257.868,5.9177,258.0516,89.534,0.1269,12.4039,870.23,-9999,-9999,0.1269,-9999,1.0837,4.5005,0,0.0003,0.30395,29815,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7749,226.7749,RR1813-SE-20180814.1805.001,2,21,10,7.791,7.859,13.8625,13.8614,32.3234,1024.1827,24.1478,38930,13.8626,13.8615,32.3234,1024.1828,24.1478,38931,258.0534,5.9113,257.776,5.9177,258.0532,87.449,0.1258,12.4038,863.9,-9999,-9999,0.1258,-9999,1.0836,4.5007,0.0001,0.0002,0.33533,29910,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:35,737286.7749,226.7749,RR1813-SE-20180814.1805.001,2,22,10,8.366,8.439,13.8628,13.8616,32.3235,1024.1854,24.1479,38931,13.8625,13.8616,32.3235,1024.1854,24.1479,38931,258.0518,5.9157,257.964,5.9177,258.0519,81.187,0.1267,12.4052,858.57,-9999,-9999,0.1267,-9999,1.1505,4.4991,-0.0003,0.0003,0.074328,29995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:36,737286.775,226.775,RR1813-SE-20180814.1805.001,2,23,10,7.467,7.532,13.8636,13.8626,32.3233,1024.181,24.1475,38931,13.8636,13.8626,32.3234,1024.1811,24.1476,38931,258.0478,5.9097,257.703,5.9176,258.0475,87.632,0.1233,12.4035,853.24,-9999,-9999,0.1233,-9999,1.0836,4.5009,-0.0001,0.0001,0.075407,30104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49.9285,-144.9523,14/08/2018 18:36,737286.775,226.775,RR1813-SE-20180814.1805.001,2,24,10,7.921,7.99,13.8655,13.8643,32.3233,1024.1826,24.1471,38933,13.8665,13.8643,32.3233,1024.1827,24.1472,38934,258.0382,5.9013,257.336,5.9173,258.0381,82.767,0.1245,12.4039,850.74,-9999,-9999,0.1245,-9999,1.0835,4.5004,0.001,0.0002,1.1233,30204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 05:58,737287.2487,227.2487,RR1813-SE-20180815.0546.001,3,1,330,332.612,335.763,4.2072,4.1833,33.9349,1028.4763,26.92,31990,4.2076,4.1833,33.935,1028.4764,26.9201,31990,316.5167,1.5627,67.96,7.278,316.5163,0.060605,0.0561,12.3516,8.4313,-9999,-9999,0.0561,-9999,1.0836,4.5597,0.0004,-0.0007,-0.23169,18214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 05:58,737287.2491,227.2491,RR1813-SE-20180815.0546.001,3,2,330,332.711,335.864,4.2073,4.1834,33.9348,1028.4767,26.9199,31990,4.2079,4.1834,33.935,1028.4768,26.92,31990,316.5159,1.5591,67.804,7.278,316.5154,0.060985,0.045,12.351,8.4313,-9999,-9999,0.045,-9999,1.0838,4.5605,0.0005,-0.0009,-0.26816,19111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2563,227.2563,RR1813-SE-20180815.0546.001,3,3,25,25.806,26.031,14.0112,14.0076,32.3151,1024.2271,24.1115,39064,14.0113,14.0076,32.3151,1024.2271,24.1115,39065,257.2864,5.9144,257.917,5.8999,257.2863,0.050656,0.2196,12.4416,8.4313,-9999,-9999,0.2196,-9999,1.1409,4.4584,0.0001,0.0001,0.16282,34096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2565,227.2565,RR1813-SE-20180815.0546.001,3,4,25,25.324,25.545,14.0173,14.0137,32.3149,1024.2235,24.11,39070,14.0143,14.0137,32.3149,1024.2235,24.11,39067,257.2546,5.9212,258.216,5.8992,257.2547,0.050656,0.2084,12.4428,8.4313,-9999,-9999,0.2084,-9999,1.0835,4.457,-0.003,0.0002,-2.5818,34367,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2565,227.2565,RR1813-SE-20180815.0546.001,3,5,25,25.343,25.564,14.0242,14.0206,32.3147,1024.222,24.1085,39076,14.0199,14.0206,32.3147,1024.2221,24.1085,39072,257.219,5.9219,258.246,5.8983,257.219,0.050659,0.2184,12.4422,8.4313,-9999,-9999,0.2184,-9999,1.0835,4.4577,-0.0043,0.0002,-3.6826,34493,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2566,227.2566,RR1813-SE-20180815.0546.001,3,6,25,25.817,26.042,14.0347,14.0311,32.3147,1024.222,24.1063,39085,14.0346,14.0311,32.3146,1024.2219,24.1063,39085,257.1637,5.9135,257.881,5.8971,257.1639,0.050648,0.2202,12.4422,8.4313,-9999,-9999,0.2202,-9999,1.0833,4.4577,-0.0002,-0.0001,-0.248,34610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2566,227.2566,RR1813-SE-20180815.0546.001,3,7,25,25.015,25.233,14.0317,14.0282,32.3146,1024.2189,24.1069,39082,14.0319,14.0282,32.3147,1024.219,24.1069,39082,257.1796,5.9177,258.063,5.8974,257.1796,0.050651,0.2153,12.4428,8.4313,-9999,-9999,0.2153,-9999,1.0834,4.457,0.0002,0.0001,0.21877,34705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2567,227.2567,RR1813-SE-20180815.0546.001,3,8,25,25.783,26.008,14.0229,14.0193,32.3152,1024.2246,24.1091,39075,14.0215,14.0193,32.3152,1024.2246,24.1091,39074,257.2246,5.9214,258.225,5.8985,257.2246,0.050662,0.2171,12.442,8.4313,-9999,-9999,0.2171,-9999,1.0834,4.4579,-0.0014,-0.0002,-1.5132,34802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2567,227.2567,RR1813-SE-20180815.0546.001,3,9,25,25.207,25.426,14.0273,14.0237,32.3147,1024.2208,24.1079,39078,14.0273,14.0237,32.3148,1024.2208,24.1079,39079,257.2026,5.9209,258.201,5.898,257.2026,0.050642,0.2044,12.4417,8.4313,-9999,-9999,0.2044,-9999,1.0834,4.4582,0,0,0.054628,34894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2568,227.2568,RR1813-SE-20180815.0546.001,3,10,25,25.193,25.412,14.0306,14.027,32.3148,1024.2201,24.1072,39081,14.0299,14.027,32.3148,1024.2201,24.1073,39081,257.1854,5.9106,257.752,5.8976,257.1854,0.050668,0.2141,12.4416,8.4313,-9999,-9999,0.2141,-9999,1.1542,4.4583,-0.0007,0,-0.58621,34979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2568,227.2568,RR1813-SE-20180815.0546.001,3,11,25,25.687,25.911,14.0321,14.0285,32.3148,1024.222,24.1069,39083,14.0308,14.0285,32.3147,1024.2219,24.1069,39082,257.1772,5.9265,258.445,5.8974,257.1773,0.050656,0.2035,12.4437,8.4313,-9999,-9999,0.2035,-9999,1.1523,4.456,-0.0013,0.0001,-1.1193,35052,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2568,227.2568,RR1813-SE-20180815.0546.001,3,12,25,25.665,25.889,14.0344,14.0308,32.3146,1024.2213,24.1063,39085,14.0333,14.0308,32.3146,1024.2213,24.1064,39084,257.1656,5.9196,258.148,5.8971,257.1656,0.050656,0.2002,12.4412,8.4313,-9999,-9999,0.2002,-9999,1.1536,4.4588,-0.0011,0.0001,-0.83698,35124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2569,227.2569,RR1813-SE-20180815.0546.001,3,13,25,24.779,24.995,14.0314,14.0279,32.3147,1024.218,24.107,39082,14.0283,14.0279,32.3148,1024.218,24.107,39079,257.181,5.9214,258.223,5.8975,257.181,0.050653,0.2044,12.4414,8.4313,-9999,-9999,0.2044,-9999,1.084,4.4586,-0.0031,0.0002,-2.651,35187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:09,737287.2569,227.2569,RR1813-SE-20180815.0546.001,3,14,25,25.813,26.038,14.0281,14.0245,32.315,1024.2235,24.1079,39080,14.0271,14.0245,32.315,1024.2235,24.1079,39079,257.1978,5.9211,258.21,5.8979,257.1978,0.050659,0.2024,12.4427,8.4313,-9999,-9999,0.2024,-9999,1.084,4.4571,-0.001,0,-0.96607,35286,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.257,227.2569,RR1813-SE-20180815.0546.001,3,15,25,25.062,25.281,14.0289,14.0254,32.3149,1024.2199,24.1077,39080,14.0315,14.0254,32.3149,1024.2199,24.1077,39082,257.1939,5.925,258.382,5.8978,257.1939,0.050659,0.2057,12.4418,8.4313,-9999,-9999,0.2057,-9999,1.1533,4.4582,0.0026,-0.0001,2.3362,35364,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.257,227.257,RR1813-SE-20180815.0546.001,3,16,25,25.726,25.95,14.0343,14.0306,32.3146,1024.2216,24.1064,39085,14.0343,14.0306,32.3146,1024.2216,24.1064,39085,257.1664,5.9138,257.892,5.8971,257.1664,0.050648,0.1995,12.4407,8.4313,-9999,-9999,0.1995,-9999,1.1191,4.4593,0,0.0001,0.16009,35456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.257,227.257,RR1813-SE-20180815.0546.001,3,17,25,25.407,25.628,14.0332,14.0296,32.3147,1024.2205,24.1067,39084,14.0336,14.0295,32.3147,1024.2205,24.1067,39084,257.172,5.9193,258.131,5.8973,257.172,0.050665,0.2103,12.4411,8.4313,-9999,-9999,0.2103,-9999,1.1206,4.4589,0.0004,0.0001,0.46583,35552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2572,227.2572,RR1813-SE-20180815.0546.001,3,18,25,24.976,25.194,14.0254,14.0219,32.315,1024.2204,24.1085,39077,14.0293,14.0219,32.315,1024.2204,24.1085,39080,257.212,5.9267,258.456,5.8982,257.212,0.050665,0.2023,12.4396,8.4313,-9999,-9999,0.2023,-9999,1.0818,4.4605,0.0039,-0.0001,3.4827,35834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2572,227.2572,RR1813-SE-20180815.0546.001,3,19,25,25.751,25.976,14.0112,14.0075,32.3157,1024.2273,24.112,39065,14.013,14.0075,32.3158,1024.2274,24.112,39067,257.2854,5.9138,257.89,5.8999,257.2854,0.050653,0.2078,12.4387,8.4313,-9999,-9999,0.2078,-9999,1.082,4.4615,0.0018,0,1.7027,35909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2572,227.2572,RR1813-SE-20180815.0546.001,3,20,25,25.27,25.491,14.0126,14.0091,32.3156,1024.2248,24.1116,39066,14.0145,14.0091,32.3155,1024.2247,24.1115,39068,257.2779,5.9212,258.214,5.8997,257.2781,0.050648,0.206,12.4396,8.4313,-9999,-9999,0.206,-9999,1.1445,4.4605,0.0019,-2.21E-21,1.6985,35967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2573,227.2573,RR1813-SE-20180815.0546.001,3,21,25,24.882,25.099,14.0131,14.0096,32.3155,1024.2228,24.1114,39066,14.0152,14.0096,32.3154,1024.2228,24.1113,39068,257.2757,5.9213,258.218,5.8997,257.2758,0.050653,0.2088,12.4392,8.4313,-9999,-9999,0.2088,-9999,1.0881,4.461,0.0021,-0.0001,1.8055,36031,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2573,227.2573,RR1813-SE-20180815.0546.001,3,22,25,25.891,26.116,14.007,14.0033,32.3158,1024.2289,24.1129,39061,14.0067,14.0033,32.3158,1024.2289,24.1129,39061,257.3071,5.9172,258.041,5.9004,257.3071,0.050656,0.2063,12.4369,8.4313,-9999,-9999,0.2063,-9999,1.0824,4.4636,-0.0003,0.0002,-0.10041,36090,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2574,227.2574,RR1813-SE-20180815.0546.001,3,23,25,24.604,24.818,14.0137,14.0103,32.3153,1024.2213,24.1111,39066,14.0183,14.0103,32.3153,1024.2213,24.1111,39071,257.2727,5.9157,257.974,5.8996,257.2727,0.050653,0.2057,12.4385,8.4313,-9999,-9999,0.2057,-9999,1.0827,4.4617,0.0046,0,4.2202,36196,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.094,-145.0607,15/08/2018 06:10,737287.2574,227.2574,RR1813-SE-20180815.0546.001,3,24,25,25.749,25.974,14.007,14.0033,32.3157,1024.2282,24.1128,39061,14.0068,14.0033,32.3157,1024.2282,24.1128,39061,257.3074,5.9237,258.323,5.9004,257.3074,0.050659,0.2085,12.4381,8.4313,-9999,-9999,0.2085,-9999,1.1522,4.4622,-0.0002,0.0001,-0.084932,36277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
