,name,lat,long,date_time,depth,temp,salinity,PO4,NO2_NO3,Chla_Fluorescence,PAR,TAG_db_ave,PC_db_ave,PE_db_ave,PG_db_ave,SQDG_db_ave,MGDG_db_ave,DGDG_db_ave,DGTS_DGTA_db_ave,DGCC_db_ave,all_db_ave,allmem_db_ave,SQDG_PG_db_ave,GADG_db_ave,CTD,cruise,Mixed_Layer,summer_sol_dist,recovery,filtered_volume
,NA,decimal_degrees,decimal_degrees,UTC_time,meters,degrees_C,PSU,micromolar,micromolar,mg/m3,microE m?2 s?1,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,NA,NA,NA,days,percent,liters
3110,S313.AE1319.QE001840,55.00157,-48.9976,8/26/2013 10:45,100,4.73,34.58,1.06,15.5,0.0068,0.048864,2.549380979,3.528505626,1.45963039,0.835291567,1.59387302,3.180915676,3.491508053,2.397475801,3.222455308,2.41104116,2.098597261,3.485769472,0.702397012,9,AE1319,Below Mixed Layer,66.44791667,0.036213885,1
3210,S314.AE1319.QE001809,55.00157,-48.9976,8/26/2013 10:45,160,3.77,34.6,0.96,14.1,-0.0128,1.00E-12,2.73640982,3.646593844,1.279099819,0.835533215,1.175180652,2.569506933,3.343802675,1.934924576,3.231954165,2.559729177,1.806732931,3.596092922,0.675482146,9,AE1319,Below Mixed Layer,66.44791667,0.046589674,1
334,S315.AE1319.QE001827,53.00218,-46.00018,8/27/2013 14:07,1,11.84,34.43,0.16,0.7,1.2519,676.79,2.515317733,4.039478107,1.977092791,1.054106933,2.126853228,3.46441162,3.086266504,3.46111521,3.934023647,2.765278711,3.031518995,4.007212466,0.714222006,13,AE1319,In Mixed Layer,67.58819444,0.029703685,1
341,S316.AE1319.QE001824,53.00218,-46.00018,8/27/2013 14:07,25,11.73,34.43,0.17,0.8,5.0405,27.367,2.761307598,3.992189791,1.935785508,1.04865224,2.228283046,3.634289186,3.104647502,3.513848021,3.966867689,2.935341732,3.080629494,3.984219574,0.703933512,13,AE1319,In Mixed Layer,67.58819444,0.03569238,1
351,S317.AE1319.QE001806,53.00218,-46.00018,8/27/2013 14:07,40,11.72,34.42,0.18,0.9,0.7696,28.845,2.308495822,3.693114613,1.441884444,0.97257221,2.204244155,3.672991782,3.201251819,2.714440908,3.411043291,2.406921263,2.505067823,3.645864815,0.620896272,13,AE1319,Below Mixed Layer,67.58819444,0.038073072,1
3610,S318.AE1319.QE001817,53.00218,-46.00018,8/27/2013 14:07,60,7.66,34.68,0.68,9.8,0.1255,1.0899,2.106576285,3.779753878,1.290202986,0.818665033,1.990816498,3.655714122,3.513276196,2.701261426,3.368216332,2.135195198,2.174662655,3.7235909,0.649868819,13,AE1319,Below Mixed Layer,67.58819444,0.036402046,1
3710,S319.AE1319.QE001815,53.00218,-46.00018,8/27/2013 14:07,100,6.05,34.64,0.87,12.7,0.1255,0.11897,2.364359715,3.685221825,1.351710349,0.808463744,1.686601574,3.492019495,4.129430343,2.427995183,3.267056929,2.274805095,2.070667776,3.621601805,0.667499798,13,AE1319,Below Mixed Layer,67.58819444,0.038480559,1
3810,S320.AE1319.QE001811,53.00218,-46.00018,8/27/2013 14:07,160,5.7,34.67,0.92,13.5,-0.0133,1.00E-12,2.687147027,3.641846426,1.323121703,0.808913859,1.366792442,2.306905533,2.842738005,1.693628143,3.183053382,2.503800685,1.781075766,3.596683627,0.679908925,13,AE1319,Below Mixed Layer,67.58819444,0.037058487,1
3910,S321.AE1319.QE001740,50.99995,-42.99827,8/28/2013 8:00,5,13.37,34.05,0.07,bdl,0.6033,21.27,2.856397045,3.641491506,1.795267983,1.065706439,1.58376622,2.70782716,2.90770471,3.115660758,3.623999583,2.73819017,2.591325632,3.63734901,0.759207365,14,AE1319,In Mixed Layer,68.33333333,0.039861638,1
4010,S322.AE1319.QE001737,50.99995,-42.99827,8/28/2013 8:00,20,13.23,34.08,0.07,bdl,0.748,4.0629,2.797780374,3.64363156,1.921247129,1.079778441,1.581198816,2.920975997,3.003623947,3.183646061,3.61803496,2.731068325,2.642693468,3.638204922,0.772651965,14,AE1319,In Mixed Layer,68.33333333,0.036734861,1
4110,S323.AE1319.QE001715,50.99995,-42.99827,8/28/2013 8:00,45,11.4,34.51,0.23,bdl,0.7111,0.46876,2.851027625,3.752387589,1.75891779,1.013641911,1.782885086,3.91668012,3.698837168,2.580259177,3.334639141,2.843245155,2.839610039,3.65630802,0.666860712,14,AE1319,Below Mixed Layer,68.33333333,0.065997823,1
4210,S324.AE1319.QE001720,50.99995,-42.99827,8/28/2013 8:00,60,10.81,34.96,0.55,7.6,0.19,0.11173,2.634639856,3.566105676,1.493581768,0.898955101,1.782653022,3.70038499,3.125096997,2.515616516,3.249661419,2.437695933,2.287248106,3.519022873,0.626021769,14,AE1319,Below Mixed Layer,68.33333333,0.045714357,1
4310,S325.AE1319.QE001734,50.99995,-42.99827,8/28/2013 8:00,100,10.26,35.06,0.68,10,0.0521,1.00E-12,1.987931371,3.229524976,2.596474875,0.842535867,2.043150752,2.904865397,3.226057082,2.284857428,3.242369097,2.264007205,2.84131827,3.229863579,0.705686309,14,AE1319,Below Mixed Layer,68.33333333,0.036403267,1
4410,S326.AE1319.QE001721,50.99995,-42.99827,8/28/2013 8:00,160,9.41,35.1,1.05,16.3,-0.0099,1.00E-12,1.827019329,3.375126954,1.233304904,0.788886111,1.056651455,2.333832459,2.07748345,1.325869369,3.107423547,1.785258403,1.649549386,3.344927164,0.701378901,14,AE1319,Below Mixed Layer,68.33333333,0.036650088,1
4510,S327.AE1319.QE001727,48.99763,-40.00523,8/29/2013 15:12,5,15.7,34.92,NA,bdl,0.9983,162.52,2.365345268,3.640721674,1.995211122,1.020459784,1.475015134,2.597125873,2.554790395,3.089204919,3.541518084,2.402899998,2.44995144,3.616008667,0.73004312,19,AE1319,In Mixed Layer,69.63333333,0.038247198,1
4610,S328.AE1319.QE001726,48.99763,-40.00523,8/29/2013 15:12,20,15.59,34.99,0.03,bdl,1.5272,55.781,2.275848432,3.546015588,2.164230334,0.999607154,1.649421804,3.153019681,2.756866113,3.161338872,3.570947715,2.406954604,2.639870521,3.55118601,0.732644643,19,AE1319,In Mixed Layer,69.63333333,0.042124757,1
4710,S329.AE1319.QE001728,48.99763,-40.00523,8/29/2013 15:12,40,13.15,35.48,0.4,6.1,0.4425,8.9694,1.560799462,3.425590902,1.782849543,0.960651754,1.811337762,3.496150518,3.073511209,2.36327196,3.249801875,1.900663815,2.4397163,3.408815511,0.485930144,19,AE1319,Below Mixed Layer,69.63333333,0.027752351,1
4810,S330.AE1319.QE001729,48.99763,-40.00523,8/29/2013 15:12,60,13.07,35.6,0.51,8.3,0.0956,2.1169,2.004834969,3.333317872,1.150866519,0.815122157,1.676243158,3.628533978,2.600592964,2.167774352,3.106863867,1.897779344,1.807122357,3.301468472,0.659394025,19,AE1319,Below Mixed Layer,69.63333333,0.043401361,1
4910,S331.AE1319.QE001733,48.99763,-40.00523,8/29/2013 15:12,100,13.18,35.72,0.56,9.4,-0.0177,0.3034,2.095828638,3.497958094,1.184143164,0.747977221,1.166029254,3.109096416,2.328301827,1.691461052,3.13612507,1.909426176,1.656573727,3.454115184,0.576467378,19,AE1319,Below Mixed Layer,69.63333333,0.047858058,1
5010,S332.AE1319.QE001730,48.99763,-40.00523,8/29/2013 15:12,160,11.76,35.44,0.7,11.1,-0.0216,1.00E-12,1.875448529,3.309016055,1.070881171,0.765723196,1.076034609,2.470309731,2.032360163,1.44406744,3.085555613,1.701178642,1.396457767,3.284244159,0.650380436,19,AE1319,Below Mixed Layer,69.63333333,0.040883002,1
5110,S333.AE1319.QE001759,47.00637,-42.49037,8/30/2013 9:20,5,18.78,33.27,0.03,bdl,0.2773,152.91,2.010700222,3.418164952,1.659753416,0.944801253,1.212629789,2.410349338,2.626574001,2.796216061,3.355661554,2.131660767,2.257026159,3.402059159,0.772839679,20,AE1319,In Mixed Layer,70.38888889,0.036504946,1
5210,S334.AE1319.QE001756,47.00637,-42.49037,8/30/2013 9:20,20,18.62,33.26,0.03,NA,0.3036,37.195,1.805838346,3.411324755,1.543535701,0.952510157,1.203121505,2.516277894,2.64066039,2.746434253,3.384185632,1.9824014,2.196375897,3.403653886,0.742847158,20,AE1319,Below Mixed Layer,70.38888889,0.032502109,1
5310,S335.AE1319.QE001749,47.00637,-42.49037,8/30/2013 9:20,45,6.82,33.63,0.15,NA,2.4416,2.1263,2.756272214,4.018123947,1.717454593,1.068610964,1.673660014,4.061045264,3.846122598,3.290117857,3.481086217,2.958959459,3.338580102,3.747527382,0.733420374,20,AE1319,Below Mixed Layer,70.38888889,0.033607681,1
5410,S336.AE1319.QE001761,47.00637,-42.49037,8/30/2013 9:20,60,6.25,34.16,0.58,NA,0.2438,0.5153,2.089280559,3.542831493,1.373687041,0.920927476,1.883044602,3.469389603,2.899417509,2.821792857,3.330624895,2.143413031,2.235612382,3.51079071,0.62564353,20,AE1319,Below Mixed Layer,70.38888889,0.042264598,1
555,S337.AE1319.QE001755,47.00637,-42.49037,8/30/2013 9:20,100,6.69,34.45,0.8,NA,0.033,0.019324,1.932216812,3.490434475,1.339948293,0.831399883,1.727796455,3.264942108,2.662378829,2.086860787,3.374407999,1.922099737,1.890779073,3.478983645,0.595788001,20,AE1319,Below Mixed Layer,70.38888889,0.041289503,1
561,S338.AE1319.QE001753,47.00637,-42.49037,8/30/2013 9:20,160,7.86,34.87,1.24,NA,-0.0017,1.00E-12,2.012306487,3.046958817,1.181071359,0.807599134,1.089504633,1.959942723,2.062050056,1.377014475,3.191963009,1.928774907,1.523585081,3.064464538,0.752381891,20,AE1319,Below Mixed Layer,70.38888889,0.042364732,1
571,S339.AE1319.QE001697,44.9995,-44.99968,8/31/2013 14:20,5,18.67,32.96,NA,NA,0.2423,243.95,1.558177182,3.517450242,1.650057684,0.888154383,0.980630117,1.820462231,2.158018444,2.919494778,3.270252706,1.762196379,2.086559096,3.43957818,0.744910388,25,AE1319,In Mixed Layer,71.59722222,0.04321979,1
581,S340.AE1319.QE001701,44.9995,-44.99968,8/31/2013 14:20,20,17.57,32.98,0.05,bdl,0.3961,64.34,1.417822287,3.559126534,1.929238421,0.986195423,1.131025966,2.224468368,2.44475064,3.090620984,3.267745183,1.68020369,2.384876605,3.485775426,0.732966385,25,AE1319,Below Mixed Layer,71.59722222,0.043128207,1
591,S341.AE1319.QE001700,44.9995,-44.99968,8/31/2013 14:20,40,8.39,33.17,0.11,bdl,2.667,10.518,2.274480798,3.723170998,1.873230238,1.024328221,1.549041484,3.487712814,3.444232591,3.270390077,3.424721627,2.528158349,2.994778773,3.618516939,0.722320818,25,AE1319,Below Mixed Layer,71.59722222,0.039731204,1
601,S342.AE1319.QE001698,44.9995,-44.99968,8/31/2013 14:20,60,0.51,33.34,0.8,7.5,0.4951,0.63211,2.256885126,3.556927317,1.60279541,0.981826822,1.787876167,3.868011908,3.407667739,2.550212772,3.212375943,2.275731898,2.336275032,3.518206127,0.769086318,25,AE1319,Below Mixed Layer,71.59722222,0.041516216,1
611,S343.AE1319.QE001687,44.9995,-44.99968,8/31/2013 14:20,100,5.92,34.35,0.79,10.5,0.0259,0.032435,1.54129532,3.611629715,1.257181499,0.838113348,1.672370477,3.507748258,3.08216011,1.675060731,3.081564737,1.608727817,1.856734421,3.55303974,0.59097591,25,AE1319,Below Mixed Layer,71.59722222,0.054582622,1
621,S344.AE1319.QE001822,44.9995,-44.99968,8/31/2013 14:20,160,5.49,34.52,1.07,15.5,-0.0032,1.00E-12,1.69974295,3.441818683,1.177483315,0.828299441,1.272077912,2.630281473,3.00058266,1.243140098,2.996177733,1.684797294,1.599886065,3.393743831,0.73858717,25,AE1319,Below Mixed Layer,71.59722222,0.037899717,1
631,S345.AE1319.QE001714,43.00218,-47.50498,9/1/2013 17:47,5,19.49,32.39,0.09,bdl,0.1169,14.642,1.535171055,3.544080693,2.032607829,0.853276855,0.970843786,1.623524187,2.086228146,2.766862404,3.446488786,1.782876838,2.178867912,3.52421617,0.719185852,26,AE1319,In Mixed Layer,72.74097222,0.042453246,1
641,S346.AE1319.QE001718,43.00218,-47.50498,9/1/2013 17:47,20,11.19,32.4,0.16,bdl,0.4524,6.651,2.370435507,3.914778098,1.861712323,0.982177321,1.529239098,2.488833341,2.765814543,3.274058752,3.610769686,2.483575595,2.708404548,3.819120939,0.782507998,26,AE1319,Below Mixed Layer,72.74097222,0.033694352,1
651,S347.AE1319.QE001709,43.00218,-47.50498,9/1/2013 17:47,45,4.76,33.29,0.47,1.9,1.8076,0.43321,2.770653831,3.800373343,1.845308062,1.052312307,2.048743557,4.228943463,4.078202386,2.827328244,3.388889072,2.938882311,3.358018445,3.728097502,0.59094024,26,AE1319,Below Mixed Layer,72.74097222,0.036408497,1
661,S348.AE1319.QE001704,43.00218,-47.50498,9/1/2013 17:47,60,5.32,33.74,0.62,5.8,1.0973,0.058847,2.135069798,3.325805715,1.814370732,0.951071536,1.407901688,3.16617211,3.233084617,2.264614239,3.262402626,2.165044322,2.236987242,3.323444177,0.665052065,26,AE1319,Below Mixed Layer,72.74097222,0.052111036,1
671,S349.AE1319.QE001688,43.00218,-47.50498,9/1/2013 17:47,100,7.53,34.57,0.84,11.5,0.0619,1.00E-12,2.471052692,3.657627522,1.326621034,0.832917879,1.67009866,3.377962954,3.026922579,2.27821514,3.322000763,2.328433389,1.90164635,3.628731683,0.641561121,26,AE1319,Below Mixed Layer,72.74097222,0.059906132,1
681,S350.AE1319.QE001722,43.00218,-47.50498,9/1/2013 17:47,160,8.43,34.85,1.1,16.2,0.0038,1.00E-12,2.298632022,3.447400539,1.11084008,0.801207391,1.342200953,2.729053932,2.629392162,1.395034398,3.199079055,2.129548613,1.527425744,3.420745059,0.672063384,26,AE1319,Below Mixed Layer,72.74097222,0.042704173,1
691,B11.AE1319.QE001723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239120822,1.003082056,2.012867801,1,NA,1.047775965,NA,0.125331719,0.5,0.297132138,1.233458975,1.001939186,0.5,NA,AE1319,Below Mixed Layer,NA,0.036473104,1
701,S351.AE1319.QE001694,41.00222,-49.99072,9/2/2013 19:05,5,23.54,34.03,0.01,bdl,0.0431,0.47272,0.979041343,3.054825116,1.442373158,0.852868121,0.467311696,1.027109716,2.015427696,2.121744777,3.001992997,1.188840663,1.373993019,3.043758349,0.706526077,30,AE1319,In Mixed Layer,73.79513889,0.057167414,1
711,S352.AE1319.QE001690,41.00222,-49.99072,9/2/2013 19:05,20,23.11,34.28,0.011,bdl,0.0684,1.00E-12,1.176273692,3.640506279,2.783655651,0.614735472,0.487161417,1.093094796,2.137923983,2.044010451,3.19160718,2.039856294,2.606786956,3.621702722,0.694235495,30,AE1319,Below Mixed Layer,73.79513889,0.051018663,1
721,S353.AE1319.QE001695,41.00222,-49.99072,9/2/2013 19:05,55,16.16,35.92,0.092,1.6,1.0432,1.00E-12,1.170783801,3.528873506,2.332211584,1.043340821,1.382782033,3.315118713,2.71705182,2.741969892,3.166870061,1.778082095,2.552883948,3.501819093,0.64548956,30,AE1319,Below Mixed Layer,73.79513889,0.041093628,1
731,S354.AE1319.QE001691,41.00222,-49.99072,9/2/2013 19:05,70,15.59,35.95,0.212,6.3,1.0432,1.00E-12,1.598289571,3.328035562,1.443832037,1.012585397,1.385603368,3.15693712,3.037588956,2.607675033,3.123889533,1.952970138,2.206943558,3.292351195,0.63841893,30,AE1319,Below Mixed Layer,73.79513889,0.133939588,1
741,S355.AE1319.QE001696,41.00222,-49.99072,9/2/2013 19:05,100,14.37,35.8,0.243,9.1,0.0846,1.00E-12,1.156260227,2.999438355,1.082879819,0.809912327,1.403695619,3.012933635,2.428423376,1.939790098,3.01594822,1.321275181,1.540592305,3.00153072,0.713241839,30,AE1319,Below Mixed Layer,73.79513889,0.089815189,1
751,S356.AE1319.QE001689,41.00222,-49.99072,9/2/2013 19:05,160,14.01,35.8,0.252,10.5,-0.0203,1.00E-12,1.022634317,3.128396146,1.006575853,0.700793977,0.778684733,2.200476194,2.439161479,1.352853595,3.057319522,1.093391369,1.303759121,3.118658818,0.686704497,30,AE1319,Below Mixed Layer,73.79513889,0.055502808,1
761,S357.AE1319.QE001792,39.00038,-52.49865,9/3/2013 20:05,5,26.29,36.08,0.001,bdl,0.0289,0.027591,1.257754302,3.35943884,1.038675977,0.796086638,0.461129092,1.072255717,1.574927709,2.077940961,3.055262886,1.236496257,1.218003952,3.24884798,0.641876108,33,AE1319,In Mixed Layer,74.83680556,0.041423044,1
771,S358.AE1319.QE001794,39.00038,-52.49865,9/3/2013 20:05,20,26.29,36.09,0.001,bdl,0.0255,1.00E-12,1.224774922,3.29038109,1.426438249,0.796568428,0.439417067,1.03511502,1.595910929,2.106693628,3.027485411,1.314320689,1.421242879,3.219339689,0.647995421,33,AE1319,In Mixed Layer,74.83680556,0.040874351,1
781,S359.AE1319.QE001790,39.00038,-52.49865,9/3/2013 20:05,70,24.15,36.54,0.001,bdl,0.2977,1.00E-12,1.496894388,3.22128856,1.175460674,0.876885615,0.693093145,1.518862622,1.883328055,2.364022999,3.035257566,1.459361943,1.41198717,3.147741268,0.697904438,33,AE1319,Below Mixed Layer,74.83680556,0.035220803,1
791,S360.AE1319.QE001821,39.00038,-52.49865,9/3/2013 20:05,90,22.97,36.58,0.001,0.2,0.8965,1.00E-12,1.736777466,3.04390071,1.442181255,0.936538309,0.946248404,1.931191372,2.077762742,2.888866679,3.092745216,1.651245695,1.607235305,3.05776672,0.650815283,33,AE1319,Below Mixed Layer,74.83680556,0.037136944,1
801,S361.AE1319.QE001802,39.00038,-52.49865,9/3/2013 20:05,100,22.04,36.61,0.031,0.9,0.629,1.00E-12,1.551730714,3.159534995,1.216781601,0.958132942,0.934606381,1.792310647,1.823492763,2.581825358,3.056331121,1.502032257,1.476551567,3.138261861,0.586419565,33,AE1319,Below Mixed Layer,74.83680556,0.041019219,1
811,S362.AE1319.QE001804,39.00038,-52.49865,9/3/2013 20:05,100,22.04,36.61,0.031,0.9,0.5781,1.00E-12,0.89667645,2.979841096,0.887780147,0.673603928,1.093674022,2.259003305,1.356583451,1.092258706,2.959968003,1.051509578,1.188641588,2.976246972,0.648611742,33,AE1319,Below Mixed Layer,74.83680556,0.042052677,1
821,B12.AE1319.QE001805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544731701,1.017865906,1.676515444,0.957344326,0.5,1.5,NA,0.600119904,1,0.557719447,1.175553593,1.017516825,NA,NA,AE1319,Below Mixed Layer,NA,0.0368117,1
831,S363.AE1319.QE001835,37.0008,-55.00002,9/4/2013 19:21,5,27.01,36.55,0.001,bdl,0.0098,0.024991,1.203451977,3.360208486,1.084754166,0.744703884,0.392261169,1.07444834,1.820999569,1.926589326,3.02886266,1.235218047,1.288189533,3.2378507,0.643038438,35,AE1319,In Mixed Layer,75.80625,0.033379386,1
841,S364.AE1319.QE001838,37.0008,-55.00002,9/4/2013 19:21,20,27,36.55,0.001,bdl,0.0154,1.00E-12,1.295096901,3.239727851,1.216196199,0.746540238,0.389381032,1.065851776,1.865170498,1.952757204,3.08429488,1.328296282,1.401571338,3.191051354,0.633807908,35,AE1319,In Mixed Layer,75.80625,0.03370197,1
851,S365.AE1319.QE001834,37.0008,-55.00002,9/4/2013 19:21,60,20.88,36.53,0.001,bdl,0.1575,1.00E-12,1.375402868,3.354879153,1.445274526,0.798270147,0.687279166,1.615450598,2.564439021,2.423093127,3.261670485,1.500812024,1.689795203,3.32608982,0.736485343,35,AE1319,Below Mixed Layer,75.80625,0.036844766,1
861,S366.AE1319.QE001836,37.0008,-55.00002,9/4/2013 19:21,120,18.13,36.51,0.062,2.3,0.5123,1.00E-12,1.645463207,3.411157292,1.307134744,0.980815346,1.142468065,2.334729472,2.468318555,2.678094826,3.169865819,1.704980548,1.758857284,3.356542377,0.611160149,35,AE1319,Below Mixed Layer,75.80625,0.036646768,1
871,S367.AE1319.QE001842,37.0008,-55.00002,9/4/2013 19:21,160,17.69,36.45,0.137,3.4,0.2133,1.00E-12,2.542837767,3.021381655,1.629121721,0.840781799,1.247083153,2.159015333,2.121536628,2.323168848,2.949722017,2.222426008,1.843769995,3.016586747,0.667257168,35,AE1319,Below Mixed Layer,75.80625,0.038001304,1
881,S368.AE1319.QE001798,35.00023,-57.49778,9/5/2013 19:37,5,26.58,35.91,0.001,bdl,0.0183,0.033356,1.273003678,3.24216707,1.339740663,0.837427397,0.431408452,1.050313953,1.677022551,2.114805884,3.098534735,1.328827051,1.436347413,3.202238942,0.658919777,39,AE1319,In Mixed Layer,76.81736111,0.039138309,1
891,S369.AE1319.QE001786,35.00023,-57.49778,9/5/2013 19:37,20,26.61,36,0.001,bdl,0.0116,1.00E-12,1.221383137,3.215371985,1.411452798,0.804707968,0.434197022,1.054481057,1.749666559,2.154974808,3.128575793,1.320629138,1.485684975,3.188363483,0.643976478,39,AE1319,In Mixed Layer,76.81736111,0.043241457,1
901,S370.AE1319.QE001800,35.00023,-57.49778,9/5/2013 19:37,60,21.63,36.54,0.001,bdl,0.2197,1.00E-12,1.517746439,3.332782265,1.280291374,0.823268007,0.701531368,1.607429487,2.320464056,2.360406003,3.205474828,1.551511821,1.59640818,3.292727124,0.711681278,39,AE1319,Below Mixed Layer,76.81736111,0.04139806,1
911,S371.AE1319.QE001781,35.00023,-57.49778,9/5/2013 19:37,85,20.12,36.62,0.048,2.1,0.5074,1.00E-12,1.645638347,3.438599333,1.410476515,0.943227474,1.115328114,2.082241634,2.08566821,2.583411605,3.166983531,1.676777315,1.696757484,3.388689326,0.611301067,39,AE1319,Below Mixed Layer,76.81736111,0.044599771,1
921,S372.AE1319.QE001784,35.00023,-57.49778,9/5/2013 19:37,120,19.28,36.58,0.079,2.1,0.2531,1.00E-12,0.671550197,3.442174331,1.190638949,0.801506804,1.250615339,2.383176431,2.046371716,2.32943763,3.01134229,0.970797665,1.748349527,3.345096241,0.593934484,39,AE1319,Below Mixed Layer,76.81736111,0.037271692,1
931,B13.AE1319.QE001785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558055926,1.061659702,1.763748542,1.422028352,1,1.386742998,2.255975372,0.733370823,0.975809199,0.572968717,1.075737918,1.031844786,NA,NA,AE1319,Below Mixed Layer,NA,0.045929959,1
941,S373.AE1319.QE001779,35.00023,-57.49778,9/5/2013 19:37,160,18.31,36.52,0.079,1.8,0.2218,1.00E-12,1.563925328,3.20317175,1.146369365,0.885305002,1.187008589,2.28028148,2.179781202,2.492375654,3.019937684,1.584851307,1.60148465,3.173080032,0.673587261,39,AE1319,Below Mixed Layer,76.81736111,0.039507604,1
951,S374.AE1319.QE001775,33.00063,-59.99645,9/6/2013 18:54,5,27.51,36.08,0.001,bdl,0.027,0.33272,1.387277255,3.241530552,1.452049774,0.781779106,0.396739566,0.974886984,1.515155165,2.044716265,3.046341702,1.386029302,1.402149848,3.180659204,0.634289809,42,AE1319,In Mixed Layer,77.7875,0.044742728,1
961,S375.AE1319.QE001774,33.00063,-59.99645,9/6/2013 18:54,20,27.46,36.35,0.001,bdl,0.0166,0.18337,1.187804387,3.285382774,1.378053704,0.726691664,0.385499852,1.104637057,1.707257406,1.978994944,3.008702217,1.275479231,1.409491915,3.192841853,0.61619416,42,AE1319,Below Mixed Layer,77.7875,0.048112014,1
971,S376.AE1319.QE001762,33.00063,-59.99645,9/6/2013 18:54,60,21.88,36.59,0.001,bdl,0.264,0.00053069,1.615703026,3.169444276,1.399021241,0.933189381,0.744500796,1.617429053,2.258931353,2.471503741,3.211694099,1.60090475,1.58324918,3.18206253,0.710031502,42,AE1319,Below Mixed Layer,77.7875,0.039325119,1
981,S377.AE1319.QE001783,33.00063,-59.99645,9/6/2013 18:54,80,20.52,36.63,0.037,1.2,0.5882,1.00E-12,1.506447601,3.324359116,1.455914486,0.974567569,1.088505949,2.102243749,2.293286062,2.561732839,3.171016752,1.625844315,1.745794976,3.292929892,0.604710828,42,AE1319,Below Mixed Layer,77.7875,0.038281137,1
991,S378.AE1319.QE001765,33.00063,-59.99645,9/6/2013 18:54,120,19,36.57,0.07,1.8,0.0636,1.00E-12,1.3210861,2.847794777,1.062757184,0.71046498,1.200575782,2.322553118,1.72443913,1.691663682,3.025014961,1.381138084,1.429962477,2.872217136,0.604160711,42,AE1319,Below Mixed Layer,77.7875,0.042065218,1
1001,S379.AE1319.QE001764,33.00063,-59.99645,9/6/2013 18:54,160,18.53,36.56,0.106,2.8,-0.0177,1.00E-12,1.0847578,2.222039884,1.103040607,0.723410508,1.09272069,2.005668853,1.386521108,1.140452608,2.9558822,1.167272332,1.266333072,2.307010425,0.721676061,42,AE1319,Below Mixed Layer,77.7875,0.047214412,1
1011,S380.AE1319.QE001771,31.67113,-64.16977,9/8/2013 5:03,5,27.93,36.12,0.001,bdl,0.033,1.00E-12,1.498367605,3.007212101,1.039491058,0.759101015,0.459798277,1.032820942,1.322006262,2.120369381,3.048382397,1.318522594,1.197524666,3.028780456,0.647708897,46,AE1319,In Mixed Layer,79.21041667,0.046705024,1
