name,cruise,sample,filename,depth,Crit_2,Crit_3,station_combined,station,ctd,DCM_depth,is_DCM,Highes_Chl,collect_time_UTC,extract_date,filter,type,northorsouth,main_line,long,lat,lat_pos,pressure_CTD,temp_CTD,salinity_CTD,fluor,PAR_uE,SPAR_uE,PAR_SPAR,N_P_numeric,PSTAR,N_P_non_num,PO4_combined,NO3_NO2_combined,PO4_combined_char,  SRP (umol/L),MAGIC_SRP (umol/L),  TDP (umol/L),DOP_calc (umol/L),  PO4 (uM),SiOH4 (uM),  NO3 (uM),  NO2 (uM),  NH4 (uM),NPOC (uM),TN (uM)
KN207.1_A295_QE002286,KN207_1,A295,QE002286,5,NA,35.743,57,QL2,71,90,FALSE,FALSE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,5,20.4333,36.6144,0.1137,1.00E-12,591.57,1.69E-15,,0,,,,,,,,,,,,,,,
KN207.1_A296_QE002285,KN207_1,A296,QE002285,18,NA,35.743,57,QL2,71,90,FALSE,FALSE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,18,20.28595,36.6118,0.1296,1.00E-12,579.76,1.72E-15,,0,,,,,,,,,,,,,,,
KN207.1_A297_QE002284,KN207_1,A297,QE002284,35,NA,35.743,57,QL2,71,90,FALSE,FALSE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,35,20.0442,36.6014,0.1762,1.00E-12,567.55,1.76E-15,,0,,,,,,,,,,,,,,,
KN207.1_A298_QE002283,KN207_1,A298,QE002283,65,NA,35.743,57,QL2,71,90,FALSE,FALSE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,65,19.42315,36.59275,0.3632,1.00E-12,559.86,1.79E-15,,0,,,,,,,,,,,,,,,
KN207.1_A299_QE002280,KN207_1,A299,QE002280,90,NA,35.743,57,QL2,71,90,TRUE,TRUE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,91,19.38735,36.59245,0.7882,1.00E-12,566.22,1.77E-15,,0,,,,,,,,,,,,,,,
KN207.1_A300_QE002279,KN207_1,A300,QE002279,150,NA,35.743,57,QL2,71,90,FALSE,FALSE,5/1/2012 22:07,3/25/2013,,profile,North,FALSE,-65.7472,32.9822,32.9822,151,19.37965,36.5926,0.0937,1.00E-12,561.56,1.78E-15,,0,,,,,,,,,,,,,,,
KN207.1_A301_QE002287,KN207_1,A301,QE002287,5,NA,52.619,58,QL2,73,NA,Unclear_DCM,TRUE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,5,20.3035,36.618,0.1078,1.00E-12,578.87,1.73E-15,2,0.00875,1,0.01,0.02,0.01,,,,,0.01,0.46,0.01,0.01,0,,
KN207.1_A302_QE002289,KN207_1,A302,QE002289,18,NA,52.619,58,QL2,73,NA,Unclear_DCM,FALSE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,18,20.3068,36.61775,0.1173,1.00E-12,585.19,1.71E-15,,-0.00125,high,0,0.02,0,,,,,0,0.5,0.02,0,0.01,,
KN207.1_A303_QE002290,KN207_1,A303,QE002290,35,NA,52.619,58,QL2,73,NA,Unclear_DCM,FALSE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,35,20.26395,36.61025,0.1107,1.00E-12,581.4,1.72E-15,,-0.000625,high,0,0.01,0,,,,,0,0.55,0.01,0,0,,
KN207.1_A304_QE002291,KN207_1,A304,QE002291,65,NA,52.619,58,QL2,73,NA,Unclear_DCM,FALSE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,65,19.50055,36.59465,0.2357,1.00E-12,600.95,1.66E-15,1,0.009375,1,0.01,0.01,0.01,,,,,0.01,0.43,0.01,0,0,,
KN207.1_A305_QE002292,KN207_1,A305,QE002292,90,NA,52.619,58,QL2,73,NA,Unclear_DCM,FALSE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,91,19.40625,36.5943,0.3307,1.00E-12,623.98,1.60E-15,,-0.000625,high,0,0.01,0,,,,,0,0.53,0.01,0,0.01,,
KN207.1_A306_QE002293,KN207_1,A306,QE002293,150,NA,52.619,58,QL2,73,NA,Unclear_DCM,FALSE,5/2/2012 10:11,3/13/2013,,profile,North,FALSE,-65.6907,33.0628,33.0628,151,19.3672,36.5935,0.1257,1.00E-12,654.18,1.53E-15,17.5,-0.001875,0.5,0.02,0.35,0.02,,,,,0.02,0.63,0.01,0.34,0.01,,
KN207.1_A307_QE002302,KN207_1,A307,QE002302,5,NA,44.677,59,QL2,79,NA,Unclear_DCM,FALSE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,5,20.41365,36.6191,0.1035,1.00E-12,129.35,7.73E-15,2,0.00875,1,0.01,0.02,0.01,,,,,0.01,0.41,0.01,0.01,0.01,,
KN207.1_A308_QE002299,KN207_1,A308,QE002299,18,NA,44.677,59,QL2,79,NA,Unclear_DCM,FALSE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,18,20.41885,36.6192,0.0992,1.00E-12,129.46,7.72E-15,2,0.00875,2,0.01,0.02,0.01,,,,,0.01,0.45,0.02,0,0.02,,
KN207.1_A309_QE002298,KN207_1,A309,QE002298,35,NA,44.677,59,QL2,79,NA,Unclear_DCM,FALSE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,35,20.26705,36.6131,0.132,1.00E-12,131.74,7.59E-15,2,0.00875,2,0.01,0.02,0.01,,,,,0.01,0.33,0.02,0,0.04,,
KN207.1_A310_QE002297,KN207_1,A310,QE002297,65,NA,44.677,59,QL2,79,NA,Unclear_DCM,FALSE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,65,19.45565,36.59495,0.2722,1.00E-12,131.79,7.59E-15,,-0.000625,high,0,0.01,0,,,,,0,0.32,0.01,0,0.03,,
KN207.1_A311_QE002296,KN207_1,A311,QE002296,90,NA,44.677,59,QL2,79,NA,Unclear_DCM,TRUE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,91,19.40235,36.5945,0.5423,1.00E-12,128.1,7.81E-15,,-0.001875,high,0,0.03,0,,,,,0,0.42,0.02,0.01,0.01,,
KN207.1_A312_QE002295,KN207_1,A312,QE002295,150,NA,44.677,59,QL2,79,NA,Unclear_DCM,FALSE,5/2/2012 22:04,3/18/2013,,profile,North,FALSE,-65.6853,33.1498,33.1498,151,19.36805,36.594,0.1323,1.00E-12,122.68,8.15E-15,35,-0.011875,2,0.01,0.35,0.01,,,,,0.01,0.46,0.02,0.33,0.03,,
KN207.1_A313_QE002303,KN207_1,A313,QE002303,,,,,QL2,73,,,,,3/13/2013,,filter blank,North,FALSE,-65.6907,33.0628,33.0628,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A316_QE002081,KN210_4,A316,QE002081,42,NA,100,60,,3,,TRUE,TRUE,3/28/2013 12:30,4/13/2016,D,profile,South,TRUE,-44.998833,-37.9963,37.9963,42,20.33235,36.2772,0.2182,94.506,2510.7,0.037641295,,0,,,,,,,,,,,,,,,
KN210.4_A317_QE002095,KN210_4,A317,QE002095,150,NA,82,61,,4,,FALSE,FALSE,3/28/2013 23:09,4/14/2016,D,profile,South,TRUE,-44.998981,-37.997826,37.997826,150,16.5108,35.8011,0.0341,1.00E-12,nd,,10.34416946,0.16854375,10.2340604,0.4768,4.93,0.4768,,,,,0.4768,2.1876,4.8796,0.0525,0.1686,57.238906,6.735308958
KN210.4_A318_QE002107,KN210_4,A318,QE002107,220,NA,100,60,,3,,FALSE,FALSE,3/28/2013 12:30,4/15/2016,D,profile,South,TRUE,-44.998833,-37.9963,37.9963,220,15.31045,35.6183,0.0221,0.00062406,2412,2.59E-07,11.36053042,0.18586875,11.29531981,0.641,7.28,0.641,,,,,0.641,2.2037,7.2403,0.0418,0.0288,58.54633437,8.868383183
KN210.4_A320_QE002082,KN210_4,A320,QE002082,5,NA,74,63,,8,,FALSE,FALSE,3/29/2013 19:05,4/13/2016,D,profile,South,TRUE,-44.998981,-37.997826,37.997826,5,20.102,36.0076,0.0776,649.33,1934,0.335744571,2.099294628,0.16011875,1.909929463,0.1843,0.39,0.1843,,,,,0.1843,1.0548,0.352,0.0349,0.0334,70.12290671,3.962312465
KN210.4_A321_QE002108,KN210_4,A321,QE002108,51,NA,85,62,,5,,FALSE,FALSE,3/29/2013 12:02,4/15/2016,D,profile,South,TRUE,-44.998872,-37.998253,37.998253,51,19.44035,35.9094,0.1006,48.733,2167.8,0.022480395,5.542209632,0.1153625,5.349008499,0.1765,0.98,0.1765,,,,,0.1765,0.8901,0.9441,0.0341,0.0448,63.84101064,4.864997356
KN210.4_A322_QE002096,KN210_4,A322,QE002096,80,NA,85,62,,5,,TRUE,TRUE,3/29/2013 12:02,4/14/2016,D,profile,South,TRUE,-44.998872,-37.998253,37.998253,80,19.4189,35.9745,0.2155,10.428,2167.6,0.004810851,0.905282332,0.207175,0.631602914,0.2196,0.2,0.2196,,,,,0.2196,0.9979,0.1387,0.0601,0.0393,64.47579825,3.568321108
KN210.4_A323_QE002097,KN210_4,A323,QE002097,101,NA,74,63,,8,,FALSE,FALSE,3/29/2013 19:05,4/14/2016,D,profile,South,TRUE,-44.999921,-38.0026,38.0026,101,17.51895,35.93895,0.1257,1.2258,1849.9,0.00066263,9.328044911,0.17084375,9.185745668,0.4097,3.82,0.4097,,,,,0.4097,1.6292,3.7634,0.0583,0.0361,55.33278784,6.001651398
KN210.4_A324_QE002083,KN210_4,A324,QE002083,6,NA,65,64,,1,,Unclear_DCM,FALSE,3/26/2013 16:20,4/13/2016,D,profile,South,TRUE,-49.899535,-37.105892,37.105892,6,19.59115,34.92555,0.067,150.18,2621.2,0.057294369,,0,,,,,,,,,,,,,,,
KN210.4_A325_QE002100,KN210_4,A325,QE002100,92,NA,65,64,,1,,Unclear_DCM,TRUE,3/26/2013 16:20,4/14/2016,D,profile,South,TRUE,-49.899535,-37.105892,37.105892,92,15.3256,34.83755,0.2248,3.3634,2357.3,0.001426802,,0,,,,,,,,,,,,,,,
KN210.4_A326_2_QE002099,KN210_4,A326,QE002099,248,NA,65,64,,1,,Unclear_DCM,FALSE,3/26/2013 16:20,4/14/2016,D,profile,South,TRUE,-49.899535,-37.105892,37.105892,248,4.38695,34.0928,0.0104,1.00E-12,2093.9,4.78E-16,,0,,,,,,,,,,,,,,,
KN210.4_A326_QE002088,KN210_4,A326,QE002088,800,62,62,65,,9,,FALSE,FALSE,3/31/2013 5:25,4/19/2016,D,profile,South,TRUE,-49.899535,-37.105892,37.105892,800,4.81375,34.219,0.0154,1.00E-12,2.8642,3.49E-13,14.29299764,0.2034,14.28103855,1.9065,27.25,1.9065,,,,,1.9065,15.1286,27.2268,0.0228,0.0458,49.20142785,29.17190689
KN210.4_A330_QE002101,KN210_4,A330,QE002101,9,68,65,66,,11,,FALSE,FALSE,4/1/2013 11:01,4/14/2016,D,profile,South,TRUE,-41.003524,-31.249425,31.249425,9,23.19505,36.2424,0.0444,1.00E-12,2207.2,4.53E-16,0.382832618,0.1137125,0.088412017,0.1165,0.04,0.1165,,,,,0.1165,0.833,0.0103,0.0343,0.0407,75.54794679,5.322349278
KN210.4_A331_QE002087,KN210_4,A331,QE002087,121,68,65,66,,11,,TRUE,TRUE,4/1/2013 11:01,4/13/2016,D,profile,South,TRUE,-41.003524,-31.249425,31.249425,121,18.16445,35.95615,0.1935,1.00E-12,2199.4,4.55E-16,2.330932525,0.22536875,2.005686126,0.2638,0.61,0.2638,,,,,0.2638,1.1627,0.5291,0.0858,0.0078,64.01838846,4.562337995
KN210.4_A332_QE002084,KN210_4,A332,QE002084,253,68,65,66,,11,,FALSE,FALSE,4/1/2013 11:01,4/13/2016,D,profile,South,TRUE,-41.003524,-31.249425,31.249425,253,15.78905,35.7118,-0.0001,1.00E-12,2197.3,4.55E-16,8.38254693,0.2815125,8.312024353,0.5913,4.96,0.5913,,,,,0.5913,2.2322,4.9149,0.0417,0.0165,57.46723429,7.869171749
KN210.4_A337_QE002106,KN210_4,A337,QE002106,106,71,67,67,,15,,TRUE,TRUE,4/2/2013 18:08,4/14/2016,D,profile,South,TRUE,-38.525233,-28.235681,28.235681,106,21.42565,36.6041,0.3232,1.00E-12,1523.5,6.56E-16,,0,,,,,,,,,,,,,,,
KN210.4_A338_QE002103,KN210_4,A338,QE002103,176,71,67,67,,15,,FALSE,FALSE,4/2/2013 18:08,4/14/2016,D,profile,South,TRUE,-38.525233,-28.235681,28.235681,176,18.16945,36.01285,0.047,1.00E-12,1643.3,6.09E-16,,0,,,,,,,,,,,,,,,
KN210.4_A339_QE002102,KN210_4,A339,QE002102,250,71,67,67,,15,,FALSE,FALSE,4/2/2013 18:08,4/14/2016,D,profile,South,TRUE,-38.525233,-28.235681,28.235681,250,16.09005,35.66435,0.0211,1.00E-12,1638.9,6.10E-16,,0,,,,,,,,,,,,,,,
KN210.4_A344_QE002089,KN210_4,A344,QE002089,5,67,64,68,5,16,,FALSE,FALSE,4/3/2013 13:48,4/13/2016,D,profile,South,TRUE,-38.544674,-28.184925,28.184925,5,24.6403,36.6262,0.0437,192.83,1549.4,0.124454628,,0,,,,,,,,,,,,,,,
KN210.4_A345_QE002109,KN210_4,A345,QE002109,6,55,53,69,,17,,FALSE,FALSE,4/4/2013 15:25,4/15/2016,D,profile,South,TRUE,-35.997645,-24.994597,24.994597,6,26.19215,36.74875,0.0186,1.00E-12,2773.8,3.61E-16,0.197979798,0.0488875,-0.127272727,0.0495,0.01,0.0495,,,,,0.0495,0.7069,-0.0063,0.0161,0.0417,77.75039565,5.29596483
KN210.4_A346_QE002093,KN210_4,A346,QE002093,105,55,53,69,,17,,TRUE,TRUE,4/4/2013 15:25,4/13/2016,D,profile,South,TRUE,-35.997645,-24.994597,24.994597,105,21.0518,36.5358,0.2913,1.00E-12,2816.7,3.55E-16,0.675925926,0.07240625,0.731481481,0.0756,0.05,0.0756,,,,,0.0756,1.0604,0.0553,-0.0042,0.1696,70.32934981,6.071873006
KN210.4_A347_QE002091,KN210_4,A347,QE002091,151,55,53,69,,17,,FALSE,FALSE,4/4/2013 15:25,4/13/2016,D,profile,South,TRUE,-35.997645,-24.994597,24.994597,151,18.68205,36.1232,0.0796,1.00E-12,2788.1,3.59E-16,,0,,,,,,,,,,,,,,,
KN210.4_A348_QE002090,KN210_4,A348,QE002090,254,55,53,69,,17,,FALSE,FALSE,4/4/2013 15:25,4/13/2016,D,profile,South,TRUE,-35.997645,-24.994597,24.994597,254,15.5494,35.5792,0.0101,1.00E-12,1202.4,8.32E-16,9.716935966,0.19685625,9.669658887,0.5013,4.87,0.5013,,,,,0.5013,2.1207,4.8474,0.0237,0.0086,55.91469527,3.752556303
KN210.4_A353_QE002017,KN210_4,A353,QE002017,5,60,59,70,,18,,FALSE,FALSE,4/5/2013 20:46,4/7/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,5,27.3991,37.22835,0.0404,1.00E-12,2.4881,4.02E-13,8.150202977,0.03625625,7.623815968,0.0739,0.6,0.0739,,,,,0.0739,1.9058,0.5634,0.0389,0.0102,82.07612446,0.845689924
KN210.4_A354_QE002003,KN210_4,A354,QE002003,52,60,59,70,,18,,FALSE,FALSE,4/5/2013 20:46,4/6/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,52,27.4017,37.23045,0.0534,1.00E-12,2.4713,4.05E-13,7.069230769,0.0435375,6.452564103,0.078,0.55,0.078,,,,,0.078,2.1399,0.5033,0.0481,0.0102,              nd,4.655964137
KN210.4_A355_QE002018,KN210_4,A355,QE002018,100,60,59,70,,18,,FALSE,FALSE,4/5/2013 20:46,4/7/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,100,22.63445,36.85895,0.114,1.00E-12,nd,,3.762254902,0.09361875,3.331699346,0.1224,0.46,0.1224,,,,,0.1224,2.3461,0.4078,0.0527,0.0102,71.56312929,0.154526979
KN210.4_A356_QE002004,KN210_4,A356,QE002004,130,60,59,70,,18,,TRUE,TRUE,4/5/2013 20:46,4/6/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,130,22.0741,36.8094,0.2424,1.00E-12,nd,,4.619176598,0.13130625,3.598591549,0.1846,0.85,0.1846,,,,,0.1846,2.2899,0.6643,0.1884,0.0307,62.25382582,3.881353408
KN210.4_A357_QE002020,KN210_4,A357,QE002020,152,60,59,70,,18,,FALSE,FALSE,4/5/2013 20:46,4/7/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,152,21.4977,36.6939,0.1317,1.00E-12,nd,,5.30108055,0.13614375,4.749017682,0.2036,1.08,0.2036,,,,,0.2036,2.3741,0.9669,0.1124,0.0307,66.15111392,4.356967674
KN210.4_A358_QE002016,KN210_4,A358,QE002016,250,60,59,70,,18,,FALSE,FALSE,4/5/2013 20:46,4/7/2016,D,profile,South,TRUE,-33.013326,-22.493735,22.493735,250,16.3015,35.69345,0.0014,1.00E-12,nd,,9.754585153,0.178775,9.619213974,0.458,4.47,0.458,,,,,0.458,3.2929,4.4056,0.062,0.0205,52.91352667,7.481663864
KN210.4_A362_QE002022,KN210_4,A362,QE002022,5,NA,51,71,,27,,FALSE,FALSE,4/9/2013 22:52,4/7/2016,D,profile,South,TRUE,-29.000582,-16.999109,16.999109,12,27.5137,37.4754,0.0298,1.00E-12,nd,,0.164259928,0.219325,0.057761733,0.2216,0.04,0.2216,,,,,0.2216,0.849,0.0128,0.0236,0.0421,80.29210104,-0.582144638
KN210.4_A363_QE002021,KN210_4,A363,QE002021,100,NA,51,71,,27,,FALSE,FALSE,4/9/2013 22:52,4/7/2016,D,profile,South,TRUE,-29.000582,-16.999109,16.999109,100,22.95055,36.8374,0.0779,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A364_QE001990,KN210_4,A364,QE001990,159,NA,51,71,,27,,TRUE,TRUE,4/9/2013 22:52,4/6/2016,D,profile,South,TRUE,-29.000582,-16.999109,16.999109,159,21.7423,36.76755,0.2392,1.00E-12,nd,,0.326203209,0.31141875,0.254482542,0.3179,0.1,0.3179,,,,,0.3179,1.046,0.0809,0.0228,0.0133,67.99231027,3.28645743
KN210.4_A365_QE001991,KN210_4,A365,QE001991,250,NA,51,71,,27,,FALSE,FALSE,4/9/2013 22:52,4/6/2016,D,profile,South,TRUE,-29.000582,-16.999109,16.999109,250,15.72865,35.6035,0.0174,1.00E-12,nd,,10.26934097,0.2625,10.21203438,0.7329,7.53,0.7329,,,,,0.7329,2.8717,7.4844,0.042,0.0448,57.25908435,5.473352936
KN210.4_A369_QE002005,KN210_4,A369,QE002005,5,46,38,72,,28,,FALSE,FALSE,4/11/2013 5:40,4/6/2016,D,profile,South,TRUE,-27.496312,-13.495091,13.495091,5,27.831,36.9598,0.0261,1.00E-12,nd,,0.268203883,0.1620375,0.134708738,0.1648,0.04,0.1648,,,,,0.1648,1.4244,0.0222,0.022,0.1222,80.75128101,3.588664587
KN210.4_A370_QE001992,KN210_4,A370,QE001992,103,46,38,72,,28,,FALSE,FALSE,4/11/2013 5:40,4/6/2016,D,profile,South,TRUE,-27.496312,-13.495091,13.495091,103,22.70295,36.96885,0.1116,1.00E-12,nd,,-0.060453401,0.2391,-0.138119228,0.2382,-0.01,0.2382,,,,,0.2382,2.3963,-0.0329,0.0185,0.0125,75.8952967,4.171436619
KN210.4_A371_QE002008,KN210_4,A371,QE002008,142,46,38,72,,28,,TRUE,TRUE,4/11/2013 5:40,4/6/2016,D,profile,South,TRUE,-27.496312,-13.495091,13.495091,142,22.097,36.9329,0.3083,1.00E-12,nd,,3.214734951,0.2668125,3.064989518,0.3339,1.07,0.3339,,,,,0.3339,1.0255,1.0234,0.05,0.017,68.54890212,4.315746086
KN210.4_A372_QE002023,KN210_4,A372,QE002023,252,46,38,72,,28,,FALSE,FALSE,4/11/2013 5:40,4/7/2016,D,profile,South,TRUE,-27.496312,-13.495091,13.495091,252,14.0862,35.38375,0.0108,1.00E-12,nd,,13.16845228,0.2147375,13.14718971,1.2134,15.98,1.2134,,,,,1.2134,5.3545,15.9528,0.0258,0.0858,60.60412827,14.26505937
KN210.4_A377_QE002011,KN210_4,A377,QE002011,5,77,56,73,,32,,FALSE,FALSE,4/12/2013 20:48,4/6/2016,D,profile,South,TRUE,-25.999497,-9.498914,9.498914,5,28.36745,36.6314,0.0231,1.00E-12,nd,,0.516320475,0.1630625,0.412462908,0.1685,0.09,0.1685,,,,,0.1685,1.3268,0.0695,0.0175,0.0523,83.86471406,3.605321674
KN210.4_A378_QE002012,KN210_4,A378,QE002012,126,77,56,73,,32,,TRUE,TRUE,4/12/2013 20:48,4/6/2016,D,profile,South,TRUE,-25.999497,-9.498914,9.498914,126,21.67025,36.74955,0.4409,1.00E-12,nd,,0.718164794,0.30601875,0.56928839,0.3204,0.23,0.3204,,,,,0.3204,1.4098,0.1824,0.0477,0.0324,70.9836479,3.650533769
KN210.4_A379_QE002009,KN210_4,A379,QE002009,150,77,56,73,,32,,FALSE,FALSE,4/12/2013 20:48,4/6/2016,D,profile,South,TRUE,-25.999497,-9.498914,9.498914,150,18.6552,36.1762,0.1577,1.00E-12,nd,,,0,,,,,,,,,,,,,,,
KN210.4_A380_2_QE002014,KN210_4,A380,QE002014,250,77,56,73,,32,,FALSE,TRUE,4/12/2013 20:48,4/6/2016,D,profile,South,TRUE,-25.999497,-9.498914,9.498914,250,11.0526,35.04925,0.0121,1.00E-12,nd,,14.75287797,0.13203125,14.73870949,1.6939,24.99,1.6939,,,,,1.6939,10.7919,24.9659,0.024,0.0328,47.38260443,26.76105271
KN210.4_A380_QE002010,KN210_4,A380,QE002010,400,77,56,73,,32,,FALSE,FALSE,4/12/2013 20:48,4/18/2016,D,profile,South,TRUE,-25.999497,-9.498914,9.498914,400,7.89895,34.69,0.0415,1.00E-12,nd,,,0,,,0,,,,,,,,,,,,
KN210.4_A385_QE002015,KN210_4,A385,QE002015,6.5,74,56,74,,33,,Unclear_DCM,TRUE,4/14/2013 13:27,4/6/2016,D,profile,South,TRUE,-24.000749,-5.700542,5.700542,6,28.44325,36.1865,0.0394,1.00E-12,957.29,1.04E-15,0.406122449,0.14326875,0.31292517,0.147,0.06,0.147,,,,,0.147,2.3244,0.046,0.0137,0.0549,73.57457671,5.001658387
KN210.4_A387_QE001993,KN210_4,A387,QE001993,153,74,56,74,,33,,Unclear_DCM,FALSE,4/14/2013 13:27,4/6/2016,D,profile,South,TRUE,-24.000749,-5.700542,5.700542,153,13.68495,35.3914,0.0828,1.00E-12,748.32,1.34E-15,,0,,,,,,,,,,,,,,,
KN210.4_A388_QE002024,KN210_4,A388,QE002024,252,74,56,74,,33,,Unclear_DCM,FALSE,4/14/2013 13:27,4/7/2016,D,profile,South,TRUE,-24.000749,-5.700542,5.700542,252,9.8528,34.90315,0.0331,1.00E-12,nd,,15.21221264,0.10280625,15.20138889,2.088,31.76,2.088,,,,,2.088,15.1768,31.7405,0.0226,0.0142,45.56467212,34.8404567
KN210.4_A393_QE002033,KN210_4,A393,QE002033,5,90,40,75,,37,,FALSE,FALSE,4/15/2013 17:06,4/7/2016,D,profile,South,TRUE,-25.995786,-5.702476,5.702476,5,28.65705,36.08765,0.0343,1.00E-12,2363.1,4.23E-16,1.5613851,0.086,1.227177335,0.0953,0.15,0.0953,,,,,0.0953,2.44925,0.11695,0.03185,0.1811,72.55006345,4.237476545
KN210.4_A394_QE002034,KN210_4,A394,QE002034,95,90,40,75,,37,,TRUE,TRUE,4/15/2013 17:06,4/7/2016,D,profile,South,TRUE,-25.995786,-5.702476,5.702476,95,23.2019,36.53245,0.5907,1.00E-12,2394.7,4.18E-16,,0,nd,0,0,     nd,,,,,     nd,      nd,      nd,     nd,     nd,66.85655724,6.044329654
KN210.4_A395_QE002032,KN210_4,A395,QE002032,151,90,40,75,,37,,FALSE,FALSE,4/15/2013 17:06,4/7/2016,D,profile,South,TRUE,-25.995786,-5.702476,5.702476,151,14.9776,35.57015,0.1059,1.00E-12,2389.9,4.18E-16,,0,,,,,,,,,,,,,,,
KN210.4_A396_QE002030,KN210_4,A396,QE002030,250,90,40,75,,37,,FALSE,FALSE,4/15/2013 17:06,4/7/2016,D,profile,South,TRUE,-25.995786,-5.702476,5.702476,250,10.61285,34.9955,0.0007,1.00E-12,2397.1,4.17E-16,15.29668082,0.08383125,15.2876619,1.9071,29.17,1.9071,,,,,1.9071,18.47,29.1551,0.0172,0.016,46.26068314,31.46710849
KN210.4_A397_QE002031,KN210_4,A397,QE002031,,,,,,,,FALSE,FALSE,,,,blank,South,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A402_QE002071,KN210_4,A402,QE002071,6,83,47,76,,38,,FALSE,FALSE,4/16/2013 14:28,4/13/2016,D,profile,South,TRUE,-28.499966,-5.700148,5.700148,6,28.661,36.0911,0.0448,1.00E-12,1665.3,6.00E-16,0.613438045,0.11020625,0.547993019,0.1146,0.07,0.1146,,,,,0.1146,0.4981,0.0628,0.0075,0.0102,76.02648232,3.929290225
KN210.4_A403_QE002036,KN210_4,A403,QE002036,111,83,47,76,,38,,TRUE,TRUE,4/16/2013 14:28,4/7/2016,D,profile,South,TRUE,-28.499966,-5.700148,5.700148,111,22.47885,36.4093,0.3888,1.00E-12,3296.6,3.03E-16,12.81461209,0.1673125,11.99321752,0.8404,10.77,0.8404,,,,,0.8404,3.1862,10.0791,0.6903,0.0307,59.1232155,12.85446389
KN210.4_A404_QE002070,KN210_4,A404,QE002070,150,83,47,76,,38,,FALSE,FALSE,4/16/2013 14:28,4/13/2016,D,profile,South,TRUE,-28.499966,-5.700148,5.700148,150,15.2959,35.6077,0.108,1.00E-12,3121.9,3.20E-16,,0,,,,,,,,,,,,,,,
KN210.4_A405_QE002069,KN210_4,A405,QE002069,249,83,47,76,,38,,FALSE,FALSE,4/16/2013 14:28,4/13/2016,D,profile,South,TRUE,-28.499966,-5.700148,5.700148,249,9.95875,34.9082,0.0182,1.00E-12,2792.8,3.58E-16,15.53764416,0.05738125,15.52868006,1.9857,30.85,1.9857,,,,,1.9857,13.1759,30.8353,0.0178,0.0311,46.41901601,32.17831068
KN210.4_A410_QE002074,KN210_4,A410,QE002074,6,,,77,14,,,FALSE,FALSE,,4/13/2016,D,profile,South,TRUE,-28.505928,-3.88293,3.88293,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A412_QE002037,KN210_4,A412,QE002037,61,,,77,14,,,TRUE,TRUE,,4/7/2016,D,profile,South,TRUE,-28.505928,-3.88293,3.88293,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A413_QE002072,KN210_4,A413,QE002072,127,,,77,14,,,FALSE,FALSE,,4/13/2016,D,profile,South,TRUE,-28.505928,-3.88293,3.88293,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A414_QE002038,KN210_4,A414,QE002038,171,,,77,14,,,FALSE,FALSE,,4/7/2016,D,profile,South,TRUE,-28.505928,-3.88293,3.88293,,,,,,,,,0,,,,,,,,,,,,,,,
KN210.4_A415_QE002043,KN210_4,A415,QE002043,200,,,77,14,,,FALSE,FALSE,,4/12/2016,D,profile,South,TRUE,-28.505928,-3.88293,3.88293,,,,,,,,,0,,,,,,,,,,,,,,,
